ïagno;rbd;dgv_rbd;nom_rbd;cod_reg_rbd;cod_pro_rbd;cod_com_rbd;nom_com_rbd;cod_depe;rural_rbd;pago_matricula;pago_mensual;ori_religiosa;ens_01;ens_02;ens_03;ens_04;ens_05;ens_06;ens_07;ens_08;ens_09
2013;4679;5;KINGSTON COLLEGE;8;81;8101;CONCEPCION;4;0;MÃ¡s de $100.000;MÃ¡s de $100.000;1;10;110;310;0;0;0;0;0;0
2013;4680;9;COLEGIO BAUTISTA DE CONCEPCION;8;81;8101;CONCEPCION;4;0;MÃ¡s de $100.000;$50.001 a $100.000;3;10;110;310;0;0;0;0;0;0
2013;4686;8;INSTITUTO DE HUMANIDADES ALFREDO SILVA S;8;81;8101;CONCEPCION;4;0;MÃ¡s de $100.000;MÃ¡s de $100.000;2;10;110;310;0;0;0;0;0;0
2013;4687;6;COLEGIO ALEMAN DE CONCEPCION;8;81;8108;SAN PEDRO DE LA PAZ;4;0;MÃ¡s de $100.000;MÃ¡s de $100.000;1;10;110;310;0;0;0;0;0;0
2013;4688;4;CHARLES DE GAULLE;8;81;8101;CONCEPCION;4;0;MÃ¡s de $100.000;MÃ¡s de $100.000;1;10;110;310;0;0;0;0;0;0
2013;4689;2;COLEGIO CONCEPCION;8;81;8103;CHIGUAYANTE;4;0;MÃ¡s de $100.000;MÃ¡s de $100.000;1;10;110;310;0;0;0;0;0;0
2013;4691;4;COLEGIO CHILENO ARABE;8;81;8103;CHIGUAYANTE;3;0;$1.000 a $10.000;$50.001 a $100.000;1;10;110;310;0;0;0;0;0;0
2013;4694;9;SAINT JOHN`S SCHOOL;8;81;8108;SAN PEDRO DE LA PAZ;4;0;MÃ¡s de $100.000;MÃ¡s de $100.000;1;110;310;0;0;0;0;0;0;0
2013;4698;1;SAN PEDRO NOLASCO;8;81;8101;CONCEPCION;4;0;MÃ¡s de $100.000;MÃ¡s de $100.000;2;10;110;310;0;0;0;0;0;0
2013;4700;7;LICEO INDUSTRIAL DE LA CONSTRUCCION HERNAN VALENZUELA;8;81;8112;HUALPEN;5;0;$1.000 a $10.000;$1.000 a $10.000;1;510;0;0;0;0;0;0;0;0
2013;4702;3;LICEO ALMIRANTE PEDRO ESPINA RITCHIE;8;81;8110;TALCAHUANO;2;0;$1.000 a $10.000;$1.000 a $10.000;1;310;363;0;0;0;0;0;0;0
2013;4703;1;LICEO INDUSTRIAL JUAN ANTONIO RIOS;8;81;8110;TALCAHUANO;2;0;$1.000 a $10.000;$1.000 a $10.000;3;510;563;0;0;0;0;0;0;0
2013;4706;6;LICEO POLIVALENTE PEDRO DEL RIO ZAÃARTU;8;81;8112;HUALPEN;2;0;Gratuito;Gratuito;1;110;310;410;610;0;0;0;0;0
2013;4707;4;LICEO COMERCIAL PROFESOR SERGIO MORAGA ARCIL;8;81;8110;TALCAHUANO;2;0;$1.000 a $10.000;$1.000 a $10.000;1;410;0;0;0;0;0;0;0;0
2013;4708;2;LICEO POLIVALENTE LAS SALINAS;8;81;8110;TALCAHUANO;2;0;$1.000 a $10.000;$1.000 a $10.000;1;310;810;0;0;0;0;0;0;0
2013;4709;0;LICEO TECNICO;8;81;8110;TALCAHUANO;2;0;$1.000 a $10.000;$1.000 a $10.000;1;510;610;0;0;0;0;0;0;0
2013;4711;2;ARTURO PRAT CHACON;8;81;8110;TALCAHUANO;2;0;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;4712;0;ESCUELA SANTA LEONOR;8;81;8110;TALCAHUANO;2;0;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;4713;9;ESCUELA THOMAS JEFFERSON D 465;8;81;8112;HUALPEN;2;0;Gratuito;Gratuito;7;10;110;0;0;0;0;0;0;0
2013;4714;7;ESCUELA HELEN KELLER ADAMS;8;81;8112;HUALPEN;2;0;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;4715;5;LICEO SIMON BOLIVAR;8;81;8112;HUALPEN;2;0;Gratuito;Gratuito;1;10;110;310;0;0;0;0;0;0
2013;4717;1;LICEO COMERCIAL LUCILA GODOY ALCAYAGA;8;81;8112;HUALPEN;2;0;Gratuito;Gratuito;1;10;110;410;0;0;0;0;0;0
2013;4719;8;ESCUELA REPUBLICA DEL PERU;8;81;8112;HUALPEN;2;0;Gratuito;Gratuito;7;10;110;0;0;0;0;0;0;0
2013;4720;1;ESCUELA D NÂ° 475;8;81;8110;TALCAHUANO;2;0;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;4722;8;ESCUELA BLANCA ESTELA PRAT CARVAJAL;8;81;8112;HUALPEN;2;0;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;4723;6;ESCUELA MEXICO ESTADO DE GUERRERO;8;81;8110;TALCAHUANO;2;0;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;4724;4;ESCUELA BASICA LA DAMA BLANCA;8;81;8110;TALCAHUANO;2;0;Gratuito;Gratuito;2;10;110;0;0;0;0;0;0;0
2013;4725;2;ESCUELA VILLA INDEPENDENCIA;8;81;8110;TALCAHUANO;2;0;Gratuito;Sin informaciÃ³n;2;10;110;0;0;0;0;0;0;0
2013;4726;0;ESCUELA BASICA LAS HIGUERAS;8;81;8110;TALCAHUANO;2;0;Gratuito;Gratuito;2;10;110;0;0;0;0;0;0;0
2013;4727;9;COLEGIO HUACHIPATO;8;81;8110;TALCAHUANO;2;0;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;4728;7;COLEGIO LOS CONDORES;8;81;8110;TALCAHUANO;2;0;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;4730;9;ESCUELA ALONKURA;8;81;8112;HUALPEN;2;0;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;4731;7;ESCUELA BASICA CRISTOBAL COLON;8;81;8112;HUALPEN;2;0;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;4732;5;ESCUELA BASICA CRUZ DEL SUR;8;81;8110;TALCAHUANO;2;0;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;4733;3;LICEO ANITA SERRANO SEPULVEDA;8;81;8110;TALCAHUANO;2;0;Gratuito;Gratuito;2;10;110;310;0;0;0;0;0;0
2013;4734;1;ESCUELA BASICA LIBERTAD;8;81;8110;TALCAHUANO;2;0;Gratuito;Gratuito;3;10;110;0;0;0;0;0;0;0
2013;4736;8;ESCUELA CORNETA CABRALES;8;81;8110;TALCAHUANO;2;0;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;4737;6;COLEGIO BASICO VILLA ACERO;8;81;8112;HUALPEN;2;0;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;4740;6;C.E.I.A.  HUALPENCILLO;8;81;8112;HUALPEN;2;0;Gratuito;Gratuito;1;165;363;0;0;0;0;0;0;0
2013;4741;4;ESCUELA DIFERENCIAL PUERTA NUEVA;8;81;8110;TALCAHUANO;2;0;Gratuito;Gratuito;1;212;0;0;0;0;0;0;0;0
2013;4742;2;COLEGIO REMODELACION SIMONS;8;81;8110;TALCAHUANO;2;0;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;4744;9;ESCUELA BASICA  CERRO CORNOU;8;81;8110;TALCAHUANO;2;0;Gratuito;Gratuito;7;10;110;0;0;0;0;0;0;0
2013;4746;5;ESCUELA BASICA BUENA VISTA;8;81;8110;TALCAHUANO;2;0;Gratuito;Gratuito;2;10;110;0;0;0;0;0;0;0
2013;4747;3;ESCUELA F 500 HUERTOS FAMILIARES;8;81;8110;TALCAHUANO;2;0;Gratuito;Gratuito;2;10;110;0;0;0;0;0;0;0
2013;4748;1;ESCUELA BASICA CERRO ZAROR;8;81;8110;TALCAHUANO;2;0;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;4750;3;ESCUELA SANTA CLARA;8;81;8110;TALCAHUANO;2;0;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;4751;1;ESCUELA DE EDUCACION DIFERENCIAL;8;81;8110;TALCAHUANO;2;0;Gratuito;Gratuito;1;212;0;0;0;0;0;0;0;0
2013;4753;8;ESCUELA BASICA PENINSULA DE TUMBES;8;81;8110;TALCAHUANO;2;1;Gratuito;Gratuito;7;10;110;0;0;0;0;0;0;0
2013;4754;6;ESCUELA BASICA CERRO SAN FRANCISCO;8;81;8110;TALCAHUANO;2;0;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;4758;9;COLEGIO CARMELA CARVAJAL DE PRAT;8;81;8110;TALCAHUANO;3;1;$25.001 a $50.000;$25.001 a $50.000;2;110;0;0;0;0;0;0;0;0
2013;4760;0;COLEGIO BERNARDO OÃÂ´HIGGINS;8;81;8112;HUALPEN;3;0;Gratuito;Gratuito;7;10;110;0;0;0;0;0;0;0
2013;4762;7;LICEO LA ASUNCION;8;81;8110;TALCAHUANO;3;0;Gratuito;$25.001 a $50.000;2;10;110;310;0;0;0;0;0;0
2013;4767;8;ESCUELA PARTICULAR MANUEL RODRIGUEZ;8;81;8112;HUALPEN;3;0;Gratuito;$10.001 a $25.000;1;10;110;0;0;0;0;0;0;0
2013;4768;6;CENTRO INTEGRAL LOS AROMOS;8;81;8112;HUALPEN;3;0;Gratuito;Gratuito;1;212;0;0;0;0;0;0;0;0
2013;4772;4;ESCUELA ADVENTISTA DE HUALPEN;8;81;8112;HUALPEN;3;0;Gratuito;$50.001 a $100.000;7;10;110;0;0;0;0;0;0;0
2013;4774;0;ESCUELA PARTICULAR ENRIQUE MOLINA GARMENDIA;8;81;8112;HUALPEN;3;0;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;4776;7;COLEGIO PARTICULAR LOS ARAUCANOS;8;81;8110;TALCAHUANO;3;0;Gratuito;Gratuito;3;110;0;0;0;0;0;0;0;0
2013;4777;5;ESCUELA PARTICULAR ESMERALDA;8;81;8110;TALCAHUANO;3;0;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;4778;3;COLEGIO PARTICULAR TALCAHUANO;8;81;8110;TALCAHUANO;3;0;$1.000 a $10.000;$25.001 a $50.000;2;10;110;310;0;0;0;0;0;0
2013;4779;1;ESCUELA PARTICULAR ADVENTISTA;8;81;8110;TALCAHUANO;3;0;Gratuito;$25.001 a $50.000;7;10;110;0;0;0;0;0;0;0
2013;4781;3;ESCUELA  BASICA ELIEZER;8;81;8110;TALCAHUANO;3;0;Gratuito;Gratuito;3;110;0;0;0;0;0;0;0;0
2013;4782;1;CENTRO EDUCACION EVANGELICO DE HUALPEN;8;81;8112;HUALPEN;3;0;Gratuito;Gratuito;3;10;110;310;410;510;0;0;0;0
2013;4785;6;COLEGIO SANTA BERNARDITA;8;81;8110;TALCAHUANO;3;0;Gratuito;$25.001 a $50.000;2;10;110;310;0;0;0;0;0;0
2013;4786;4;ESCUELA SANTA TERESITA;8;81;8112;HUALPEN;3;0;Gratuito;$1.000 a $10.000;1;10;110;0;0;0;0;0;0;0
2013;4788;0;ESCUELA PARTICULAR SAN JUAN EVANGELISTA;8;81;8112;HUALPEN;3;0;Gratuito;$1.000 a $10.000;1;10;110;0;0;0;0;0;0;0
2013;4790;2;COLEGIO MONTANER DE HUALPEN;8;81;8112;HUALPEN;3;0;Gratuito;$10.001 a $25.000;1;10;110;310;0;0;0;0;0;0
2013;4791;0;ESCUELA PARTICULAR DIEGO PORTALES;8;81;8112;HUALPEN;3;0;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;4792;9;ESCUELA SANTA CECILIA;8;81;8110;TALCAHUANO;3;0;Gratuito;$1.000 a $10.000;1;110;0;0;0;0;0;0;0;0
2013;4796;1;ARTURO PRAT CHACON;8;81;8110;TALCAHUANO;4;0;$50.001 a $100.000;$50.001 a $100.000;2;10;110;310;0;0;0;0;0;0
2013;4798;8;SAGRADOS CORAZONES;8;81;8112;HUALPEN;4;0;MÃ¡s de $100.000;MÃ¡s de $100.000;2;10;110;310;0;0;0;0;0;0
2013;4803;8;ESCUELA DIFERENCIAL MARTA STOWHAS KARGUS;8;81;8107;PENCO;2;0;Gratuito;Gratuito;7;212;0;0;0;0;0;0;0;0
2013;4805;4;LICEO PENCOPOLITANO;8;81;8107;PENCO;2;0;Gratuito;Gratuito;1;165;310;363;610;810;0;0;0;0
2013;4806;2;ESCUELA REPUBLICA DE ITALIA;8;81;8107;PENCO;2;0;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;4807;0;ESCUELA ISLA DE PASCUA;8;81;8107;PENCO;2;0;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;4808;9;ESCUELA PENCO;8;81;8107;PENCO;2;0;Gratuito;Gratuito;2;10;110;0;0;0;0;0;0;0
2013;4809;7;ESCUELA EDUARDO CAMBELL SAAVEDRA;8;81;8107;PENCO;2;0;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;4810;0;ESCUELA ALMIRANTE JORGE MONTT ALVAREZ;8;81;8107;PENCO;2;0;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;4811;9;ESCUELA ALMIRANTE PATRICIO LYNCH;8;81;8107;PENCO;2;0;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;4812;7;ESCUELA LA GREDA;8;81;8107;PENCO;2;1;Gratuito;Gratuito;7;10;110;0;0;0;0;0;0;0
2013;4813;5;ESCUELA VIPLA;8;81;8107;PENCO;2;0;Gratuito;Gratuito;7;10;110;0;0;0;0;0;0;0
2013;4814;3;ESCUELA ETHEL HENCK DE GRANT;8;81;8107;PENCO;2;1;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;4817;8;ESCUELA BASICA PRIMER AGUA ABAJO;8;81;8107;PENCO;2;1;Gratuito;Gratuito;1;110;0;0;0;0;0;0;0;0
2013;4818;6;COLEGIO PARTICULAR FUNNY SCHOOL;8;81;8107;PENCO;3;0;Gratuito;Gratuito;2;10;110;0;0;0;0;0;0;0
2013;4820;8;ESCUELA PARTICULAR QUEEN ELIZABETH SCHOOL;8;81;8107;PENCO;3;0;Gratuito;$25.001 a $50.000;2;10;110;0;0;0;0;0;0;0
2013;4822;4;COLEGIO EL REFUGIO;8;81;8107;PENCO;3;0;Gratuito;$10.001 a $25.000;1;10;110;310;0;0;0;0;0;0
2013;4824;0;LICEO INDUSTRIAL DE TOME;8;81;8111;TOME;5;0;$1.000 a $10.000;$1.000 a $10.000;1;310;510;0;0;0;0;0;0;0
2013;4825;9;LICEO COMERCIAL DE TOME;8;81;8111;TOME;2;0;$1.000 a $10.000;$1.000 a $10.000;1;410;610;0;0;0;0;0;0;0
2013;4827;5;ESCUELA ESPECIAL TOME;8;81;8111;TOME;2;0;Gratuito;Gratuito;1;212;0;0;0;0;0;0;0;0
2013;4829;1;LICEO VICENTE ALBERTO PALACIOS VALDES;8;81;8111;TOME;2;0;$1.000 a $10.000;Gratuito;1;310;0;0;0;0;0;0;0;0
2013;4830;5;ESCUELA BASICA REPUBLICA DE ECUADOR;8;81;8111;TOME;2;0;Gratuito;Gratuito;1;10;110;167;363;0;0;0;0;0
2013;4831;3;ESCUELA BASICA BELLAVISTA;8;81;8111;TOME;2;0;Gratuito;Gratuito;2;10;110;0;0;0;0;0;0;0
2013;4832;1;ESCUELA BASICA IGNACIO SERRANO MONTANER;8;81;8111;TOME;2;0;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;4834;8;ESCUELA BASICA DICHATO;8;81;8111;TOME;2;0;Gratuito;Gratuito;3;10;110;0;0;0;0;0;0;0
2013;4835;6;ESCUELA BASICA ARTURO PRAT;8;81;8111;TOME;2;0;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;4836;4;ESCUELA BASICA REPUBLICA DE PANAMA;8;81;8111;TOME;2;0;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;4837;2;ESCUELA BASICA RAFAEL;8;81;8111;TOME;2;1;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;4838;0;ESCUELA BASICA CARLOS MAHNS CHOUPAY;8;81;8111;TOME;2;0;Gratuito;Gratuito;2;10;110;0;0;0;0;0;0;0
2013;4839;9;ESCUELA BASICA COCHOLGUE;8;81;8111;TOME;2;1;Gratuito;Gratuito;2;10;110;0;0;0;0;0;0;0
2013;4840;2;ESCUELA BASICA Y ADULTOS CALIFORNIA;8;81;8111;TOME;2;0;Gratuito;Gratuito;2;10;110;0;0;0;0;0;0;0
2013;4841;0;ESCUELA BASICA CERRO ESTANQUE;8;81;8111;TOME;2;0;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;4842;9;ESCUELA MARIANO EGANA;8;81;8111;TOME;2;0;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;4843;7;ESCUELA BASICA LISA ENRIQUETA PETER TEUBNER;8;81;8111;TOME;2;0;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;4844;5;ESCUELA BASICA MENQUE;8;81;8111;TOME;2;1;Gratuito;Gratuito;7;10;110;0;0;0;0;0;0;0
2013;4845;3;ESCUELA BASICA PUNTA DE PARRA;8;81;8111;TOME;2;1;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;4848;8;ESCUELA BASICA SAN CARLITOS;8;81;8111;TOME;2;1;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;4851;8;ESCUELA BASICA BURCA;8;81;8111;TOME;2;1;Gratuito;Gratuito;1;110;0;0;0;0;0;0;0;0
2013;4852;6;ESCUELA BASICA CALETA DEL MEDIO;8;81;8111;TOME;2;1;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;4854;2;ESCUELA BASICA SAN FRANCISCO;8;81;8111;TOME;2;1;Gratuito;Gratuito;1;110;0;0;0;0;0;0;0;0
2013;4855;0;ESCUELA BASICA MILLAHUE;8;81;8111;TOME;2;1;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;4858;5;ESCUELA BASICA CORONEY;8;81;8111;TOME;2;1;Gratuito;Gratuito;3;110;0;0;0;0;0;0;0;0
2013;4859;3;ESCUELA BASICA CHUPALLAR;8;81;8111;TOME;2;1;Gratuito;Gratuito;1;110;0;0;0;0;0;0;0;0
2013;4860;7;ESCUELA BASICA VEGAS DE COLIUMO;8;81;8111;TOME;2;1;Gratuito;Gratuito;2;10;110;0;0;0;0;0;0;0
2013;4861;5;ESCUELA BASICA SAN ANTONIO;8;81;8111;TOME;2;1;Gratuito;Gratuito;1;110;0;0;0;0;0;0;0;0
2013;4865;8;ESCUELA PARTICULAR MARGARITA NASEAU;8;81;8111;TOME;3;0;Gratuito;$1.000 a $10.000;2;10;110;0;0;0;0;0;0;0
2013;4866;6;COLEGIO DOCTOR GUILLERMO VELASCO BARROS;8;81;8111;TOME;3;0;Gratuito;$10.001 a $25.000;1;10;110;0;0;0;0;0;0;0
2013;4867;4;ESCUELA BASICA RAFAEL AMPUERO VILLARROEL;8;81;8111;TOME;3;1;Gratuito;Gratuito;2;10;110;0;0;0;0;0;0;0
2013;4868;2;COLEGIO PADRE LUIS AMIGO;8;81;8101;CONCEPCION;3;0;Gratuito;$25.001 a $50.000;2;110;310;0;0;0;0;0;0;0
2013;4869;0;ESCUELA BASICA FLORIDA;8;81;8104;FLORIDA;2;0;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;4870;4;LICEO LUIS DE ALAVA;8;81;8104;FLORIDA;2;0;Gratuito;Gratuito;1;310;410;0;0;0;0;0;0;0
2013;4871;2;LICEO COPIULEMU;8;81;8104;FLORIDA;2;1;Gratuito;Gratuito;7;110;310;0;0;0;0;0;0;0
2013;4873;9;ESCUELA RAHUIL;8;81;8104;FLORIDA;2;1;Gratuito;Gratuito;2;10;110;0;0;0;0;0;0;0
2013;4874;7;ESCUELA BASICA GRANERILLO;8;81;8104;FLORIDA;2;1;Gratuito;Gratuito;1;110;0;0;0;0;0;0;0;0
2013;4875;5;ESCUELA BASICA CANCHA DE LOS MONTERO;8;81;8104;FLORIDA;2;1;Gratuito;Gratuito;2;110;0;0;0;0;0;0;0;0
2013;4876;3;ESCUELA BASICA LA PAZ;8;81;8104;FLORIDA;2;1;Gratuito;Gratuito;1;110;0;0;0;0;0;0;0;0
2013;4877;1;ESCUELA BASICA PONEN;8;81;8104;FLORIDA;2;1;Gratuito;Gratuito;1;110;0;0;0;0;0;0;0;0
2013;4879;8;ESCUELA BASICA PUENTE SIETE;8;81;8104;FLORIDA;2;1;Gratuito;Gratuito;2;10;110;0;0;0;0;0;0;0
2013;4882;8;ESCUELA BASICA QUEBRADA LAS ULLOA;8;81;8104;FLORIDA;2;1;Gratuito;Gratuito;1;110;0;0;0;0;0;0;0;0
2013;4886;0;ESCUELA BASICA SAN SEBASTIAN DE MANCO;8;81;8104;FLORIDA;2;1;Gratuito;Gratuito;3;110;0;0;0;0;0;0;0;0
2013;4887;9;ESCUELA BASICA CRUCERO DE HUARO;8;81;8104;FLORIDA;2;1;Gratuito;Gratuito;1;110;0;0;0;0;0;0;0;0
2013;4889;5;ESCUELA BASICA PENINHUEQUE;8;81;8104;FLORIDA;2;1;Gratuito;Gratuito;2;110;0;0;0;0;0;0;0;0
2013;4890;9;ESCUELA BASICA VILLAMAVIDA;8;81;8104;FLORIDA;2;1;Gratuito;Gratuito;1;110;0;0;0;0;0;0;0;0
2013;4891;7;ESCUELA BASICA ROA;8;81;8104;FLORIDA;2;1;Gratuito;Gratuito;2;110;0;0;0;0;0;0;0;0
2013;4892;5;ESCUELA BASICA JUAN CHICO;8;81;8104;FLORIDA;2;1;Gratuito;Gratuito;3;110;0;0;0;0;0;0;0;0
2013;4894;1;PARVULARIO RURAL MANDERSCHEID;8;81;8104;FLORIDA;3;1;Gratuito;Gratuito;1;10;0;0;0;0;0;0;0;0
2013;4896;8;ESCUELA PARTICULAR UNICORNIO;8;81;8104;FLORIDA;3;1;Gratuito;Gratuito;1;110;0;0;0;0;0;0;0;0
2013;4897;6;LICEO SAN JUAN BAUTISTA DE HUALQUI;8;81;8105;HUALQUI;2;0;$1.000 a $10.000;Gratuito;1;299;310;363;410;0;0;0;0;0
2013;4898;4;ESCUELA MANUEL AMAT Y JUNIET;8;81;8105;HUALQUI;2;0;Gratuito;Sin informaciÃ³n;1;10;110;0;0;0;0;0;0;0
2013;4901;8;ESCUELA BASICA EL MAITEN;8;81;8105;HUALQUI;2;1;Gratuito;Gratuito;1;110;0;0;0;0;0;0;0;0
2013;4902;6;ESCUELA CARLOS ALBERTO FERNANDEZ CASTILLO;8;81;8105;HUALQUI;2;1;Gratuito;Gratuito;3;10;110;0;0;0;0;0;0;0
2013;4903;4;ESCUELA BASICA SANTA FILOMENA DE PICHACO;8;81;8105;HUALQUI;2;1;Gratuito;Gratuito;1;110;0;0;0;0;0;0;0;0
2013;4904;2;ESCUELA BASICA RANGUEL;8;81;8105;HUALQUI;2;1;Gratuito;Gratuito;7;110;0;0;0;0;0;0;0;0
2013;4905;0;ESCUELA QUINQUIBUENO;8;81;8105;HUALQUI;2;1;Gratuito;Gratuito;2;110;0;0;0;0;0;0;0;0
2013;4906;9;ESCUELA SAN JOSE LA PALMA;8;81;8105;HUALQUI;2;1;Gratuito;Gratuito;3;110;0;0;0;0;0;0;0;0
2013;4907;7;ESCUELA GOMERO;8;81;8105;HUALQUI;2;1;Gratuito;Gratuito;1;110;0;0;0;0;0;0;0;0
2013;4908;5;ESCUELA ALEJANDRO VARELA SANTA MARIA;8;81;8105;HUALQUI;2;1;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;4909;3;ESCUELA PROFESORA JUANA SALGADO PARRA DE UNIHUE;8;81;8105;HUALQUI;2;1;Gratuito;Gratuito;2;110;0;0;0;0;0;0;0;0
2013;4910;7;ESCUELA GUILLERMO BARBERI MASSA;8;81;8105;HUALQUI;2;1;Gratuito;Gratuito;1;110;0;0;0;0;0;0;0;0
2013;4911;5;ESCUELA DE CHILLANCITO;8;81;8105;HUALQUI;2;1;Gratuito;Gratuito;2;110;0;0;0;0;0;0;0;0
2013;4912;3;ESCUELA MAQUEUTO;8;81;8105;HUALQUI;2;1;Gratuito;Gratuito;1;110;0;0;0;0;0;0;0;0
2013;4913;1;ESCUELA BARRANCAS JUNTAS;8;81;8105;HUALQUI;2;1;Gratuito;Gratuito;1;110;0;0;0;0;0;0;0;0
2013;4915;8;ESCUELA LA CALLE;8;81;8105;HUALQUI;2;1;Gratuito;Gratuito;1;110;0;0;0;0;0;0;0;0
2013;4917;4;ESCUELA SANTA SUSANA DE PICHACO;8;81;8105;HUALQUI;2;1;Gratuito;Gratuito;1;110;0;0;0;0;0;0;0;0
2013;4918;2;ESCUELA AGUA CORTA;8;81;8105;HUALQUI;2;1;Gratuito;Gratuito;1;110;0;0;0;0;0;0;0;0
2013;4920;4;ESCUELA SAN NICANOR;8;81;8105;HUALQUI;2;1;Gratuito;Gratuito;1;110;0;0;0;0;0;0;0;0
2013;4921;2;ESCUELA ARMANDO JOSE SANTOS IBANEZ VARGA;8;81;8105;HUALQUI;2;1;Gratuito;Gratuito;2;110;0;0;0;0;0;0;0;0
2013;4922;0;ESCUELA ALONSO DE ERCILLA;8;81;8105;HUALQUI;3;0;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;4923;9;ESCUELA PARTICULAR SANTA CRUZ;8;81;8105;HUALQUI;3;1;Gratuito;Gratuito;2;110;0;0;0;0;0;0;0;0
2013;4924;7;ESCUELA PARTICULAR SANTO DOMINGO;8;81;8105;HUALQUI;3;1;Gratuito;Gratuito;1;110;0;0;0;0;0;0;0;0
2013;4925;5;LICEO NUEVA ZELANDIA;8;81;8109;SANTA JUANA;2;0;$1.000 a $10.000;Gratuito;2;310;710;0;0;0;0;0;0;0
2013;4926;3;ESCUELA RECAREDO VIGUERAS ARANEDA;8;81;8109;SANTA JUANA;2;0;Gratuito;Gratuito;7;10;110;299;0;0;0;0;0;0
2013;4927;1;ESCUELA COLICO ALTO;8;81;8109;SANTA JUANA;2;1;Gratuito;Gratuito;7;110;0;0;0;0;0;0;0;0
2013;4929;8;ESCUELA ESPIGADO;8;81;8109;SANTA JUANA;2;1;Gratuito;Gratuito;2;110;0;0;0;0;0;0;0;0
2013;4930;1;ESCUELAS LAS CACHANAS;8;81;8109;SANTA JUANA;2;1;Gratuito;Gratuito;3;110;0;0;0;0;0;0;0;0
2013;4932;8;ESCUELA PODUCO ALTO;8;81;8109;SANTA JUANA;2;1;Gratuito;Gratuito;2;110;0;0;0;0;0;0;0;0
2013;4933;6;ESCUELA CABRERA;8;81;8109;SANTA JUANA;2;1;Gratuito;Gratuito;2;110;0;0;0;0;0;0;0;0
2013;4934;4;ESCUELA PAPAL;8;81;8109;SANTA JUANA;2;1;Gratuito;Gratuito;2;110;0;0;0;0;0;0;0;0
2013;4935;2;ESCUELA TORRE DORADA;8;81;8109;SANTA JUANA;2;1;Gratuito;Gratuito;2;110;0;0;0;0;0;0;0;0
2013;4936;0;ESCUELA PURGATORIO;8;81;8109;SANTA JUANA;2;1;Gratuito;Gratuito;2;110;0;0;0;0;0;0;0;0
2013;4938;7;ESCULA  BALSEADERO;8;81;8109;SANTA JUANA;2;1;Gratuito;Gratuito;2;110;0;0;0;0;0;0;0;0
2013;4939;5;ESCUELA CURALI;8;81;8109;SANTA JUANA;2;1;Gratuito;Gratuito;2;110;0;0;0;0;0;0;0;0
2013;4940;9;ESCUELA CURAMAVIDA;8;81;8109;SANTA JUANA;2;1;Gratuito;Gratuito;2;110;0;0;0;0;0;0;0;0
